initiative_id,month,cost_category,cost_group,budget_amount
AI-009,2026-02,employees,People,48983.05
AI-009,2026-03,employees,People,48983.05
AI-009,2026-04,employees,People,48983.05
AI-009,2026-05,employees,People,48983.05
AI-009,2026-06,employees,People,48983.05
AI-009,2026-07,employees,People,48983.05
AI-009,2026-08,employees,People,48983.05
AI-009,2025-09,training,People,10805.08
AI-009,2025-10,training,People,10805.08
AI-009,2025-11,training,People,10805.08
AI-009,2025-12,training,People,10805.08
AI-009,2026-01,training,People,7347.46
AI-009,2026-02,training,People,7347.46
AI-009,2026-03,training,People,7347.46
AI-009,2026-04,training,People,7347.46
AI-009,2026-05,training,People,7347.46
AI-009,2026-06,training,People,7347.46
AI-009,2026-07,training,People,7347.46
AI-009,2026-08,training,People,7347.46
AI-009,2025-09,data,Other,18008.47
AI-009,2025-10,data,Other,18008.47
AI-009,2025-11,data,Other,18008.47
AI-009,2025-12,data,Other,18008.47
AI-009,2026-01,data,Other,12245.76
AI-009,2026-02,data,Other,12245.76
AI-009,2026-03,data,Other,12245.76
AI-009,2026-04,data,Other,12245.76
AI-009,2026-05,data,Other,12245.76
AI-009,2026-06,data,Other,12245.76
AI-009,2026-07,data,Other,12245.76
AI-009,2026-08,data,Other,12245.76
AI-010,2025-09,gpu,Infrastructure,21710.53
AI-010,2025-10,gpu,Infrastructure,21710.53
AI-010,2025-11,gpu,Infrastructure,21710.53
AI-010,2025-12,gpu,Infrastructure,14763.16
AI-010,2026-01,gpu,Infrastructure,14763.16
AI-010,2026-02,gpu,Infrastructure,14763.16
AI-010,2026-03,gpu,Infrastructure,14763.16
AI-010,2026-04,gpu,Infrastructure,14763.16
AI-010,2026-05,gpu,Infrastructure,14763.16
AI-010,2026-06,gpu,Infrastructure,14763.16
AI-010,2026-07,gpu,Infrastructure,14763.16
AI-010,2026-08,gpu,Infrastructure,14763.16
AI-010,2025-09,compute,Infrastructure,18092.11
AI-010,2025-10,compute,Infrastructure,18092.11
AI-010,2025-11,compute,Infrastructure,18092.11
AI-010,2025-12,compute,Infrastructure,12302.63
AI-010,2026-01,compute,Infrastructure,12302.63
AI-010,2026-02,compute,Infrastructure,12302.63
AI-010,2026-03,compute,Infrastructure,12302.63
AI-010,2026-04,compute,Infrastructure,12302.63
AI-010,2026-05,compute,Infrastructure,12302.63
AI-010,2026-06,compute,Infrastructure,12302.63
AI-010,2026-07,compute,Infrastructure,12302.63
AI-010,2026-08,compute,Infrastructure,12302.63
AI-010,2025-09,storage,Infrastructure,14473.68
AI-010,2025-10,storage,Infrastructure,14473.68
AI-010,2025-11,storage,Infrastructure,14473.68
AI-010,2025-12,storage,Infrastructure,9842.11
AI-010,2026-01,storage,Infrastructure,9842.11
AI-010,2026-02,storage,Infrastructure,9842.11
AI-010,2026-03,storage,Infrastructure,9842.11
AI-010,2026-04,storage,Infrastructure,9842.11
AI-010,2026-05,storage,Infrastructure,9842.11
AI-010,2026-06,storage,Infrastructure,9842.11
AI-010,2026-07,storage,Infrastructure,9842.11
AI-010,2026-08,storage,Infrastructure,9842.11
AI-010,2025-09,networking,Infrastructure,7236.84
AI-010,2025-10,networking,Infrastructure,7236.84
AI-010,2025-11,networking,Infrastructure,7236.84
AI-010,2025-12,networking,Infrastructure,4921.05
AI-010,2026-01,networking,Infrastructure,4921.05
AI-010,2026-02,networking,Infrastructure,4921.05
AI-010,2026-03,networking,Infrastructure,4921.05
AI-010,2026-04,networking,Infrastructure,4921.05
AI-010,2026-05,networking,Infrastructure,4921.05
AI-010,2026-06,networking,Infrastructure,4921.05
AI-010,2026-07,networking,Infrastructure,4921.05
AI-010,2026-08,networking,Infrastructure,4921.05
AI-010,2025-09,software,Software,28947.37
AI-010,2025-10,software,Software,28947.37
AI-010,2025-11,software,Software,28947.37
AI-010,2025-12,software,Software,19684.21
AI-010,2026-01,software,Software,19684.21
AI-010,2026-02,software,Software,19684.21
AI-010,2026-03,software,Software,19684.21
AI-010,2026-04,software,Software,19684.21
AI-010,2026-05,software,Software,19684.21
AI-010,2026-06,software,Software,19684.21
AI-010,2026-07,software,Software,19684.21
AI-010,2026-08,software,Software,19684.21
AI-010,2025-09,saas,Software,21710.53
AI-010,2025-10,saas,Software,21710.53
AI-010,2025-11,saas,Software,21710.53
AI-010,2025-12,saas,Software,14763.16
AI-010,2026-01,saas,Software,14763.16
AI-010,2026-02,saas,Software,14763.16
AI-010,2026-03,saas,Software,14763.16
AI-010,2026-04,saas,Software,14763.16
AI-010,2026-05,saas,Software,14763.16
AI-010,2026-06,saas,Software,14763.16
AI-010,2026-07,saas,Software,14763.16
AI-010,2026-08,saas,Software,14763.16
AI-010,2025-09,cloud,Cloud,86842.11
AI-010,2025-10,cloud,Cloud,86842.11
AI-010,2025-11,cloud,Cloud,86842.11
AI-010,2025-12,cloud,Cloud,59052.63
AI-010,2026-01,cloud,Cloud,59052.63
AI-010,2026-02,cloud,Cloud,59052.63
AI-010,2026-03,cloud,Cloud,59052.63
AI-010,2026-04,cloud,Cloud,59052.63
AI-010,2026-05,cloud,Cloud,59052.63
AI-010,2026-06,cloud,Cloud,59052.63
AI-010,2026-07,cloud,Cloud,59052.63
AI-010,2026-08,cloud,Cloud,59052.63
AI-010,2025-09,vendors,Services,18092.11
AI-010,2025-10,vendors,Services,18092.11
AI-010,2025-11,vendors,Services,18092.11
AI-010,2025-12,vendors,Services,12302.63
AI-010,2026-01,vendors,Services,12302.63
AI-010,2026-02,vendors,Services,12302.63
AI-010,2026-03,vendors,Services,12302.63
AI-010,2026-04,vendors,Services,12302.63
AI-010,2026-05,vendors,Services,12302.63
AI-010,2026-06,vendors,Services,12302.63
AI-010,2026-07,vendors,Services,12302.63
AI-010,2026-08,vendors,Services,12302.63
AI-010,2025-09,consulting,Services,32565.79
AI-010,2025-10,consulting,Services,32565.79
AI-010,2025-11,consulting,Services,32565.79
AI-010,2025-12,consulting,Services,22144.74
AI-010,2026-01,consulting,Services,22144.74
AI-010,2026-02,consulting,Services,22144.74
AI-010,2026-03,consulting,Services,22144.74
AI-010,2026-04,consulting,Services,22144.74
AI-010,2026-05,consulting,Services,22144.74
AI-010,2026-06,consulting,Services,22144.74
AI-010,2026-07,consulting,Services,22144.74
AI-010,2026-08,consulting,Services,22144.74
AI-010,2025-09,employees,People,83223.68
AI-010,2025-10,employees,People,83223.68
AI-010,2025-11,employees,People,83223.68
AI-010,2025-12,employees,People,56592.11
AI-010,2026-01,employees,People,56592.11
AI-010,2026-02,employees,People,56592.11
AI-010,2026-03,employees,People,56592.11
AI-010,2026-04,employees,People,56592.11
AI-010,2026-05,employees,People,56592.11
AI-010,2026-06,employees,People,56592.11
AI-010,2026-07,employees,People,56592.11
AI-010,2026-08,employees,People,56592.11
AI-010,2025-09,training,People,10855.26
AI-010,2025-10,training,People,10855.26
AI-010,2025-11,training,People,10855.26
AI-010,2025-12,training,People,7381.58
AI-010,2026-01,training,People,7381.58
AI-010,2026-02,training,People,7381.58
AI-010,2026-03,training,People,7381.58
AI-010,2026-04,training,People,7381.58
AI-010,2026-05,training,People,7381.58
AI-010,2026-06,training,People,7381.58
AI-010,2026-07,training,People,7381.58
AI-010,2026-08,training,People,7381.58
AI-010,2025-09,data,Other,18092.11
AI-010,2025-10,data,Other,18092.11
AI-010,2025-11,data,Other,18092.11
AI-010,2025-12,data,Other,12302.63
AI-010,2026-01,data,Other,12302.63
AI-010,2026-02,data,Other,12302.63
AI-010,2026-03,data,Other,12302.63
AI-010,2026-04,data,Other,12302.63
AI-010,2026-05,data,Other,12302.63
AI-010,2026-06,data,Other,12302.63
AI-010,2026-07,data,Other,12302.63
AI-010,2026-08,data,Other,12302.63
AI-011,2025-10,gpu,Infrastructure,40640.39
AI-011,2025-11,gpu,Infrastructure,40640.39
AI-011,2025-12,gpu,Infrastructure,27635.47
AI-011,2026-01,gpu,Infrastructure,27635.47
AI-011,2026-02,gpu,Infrastructure,27635.47
AI-011,2026-03,gpu,Infrastructure,27635.47
AI-011,2026-04,gpu,Infrastructure,27635.47
AI-011,2026-05,gpu,Infrastructure,27635.47
AI-011,2026-06,gpu,Infrastructure,27635.47
AI-011,2026-07,gpu,Infrastructure,27635.47
AI-011,2026-08,gpu,Infrastructure,27635.47
AI-011,2025-10,compute,Infrastructure,14778.33
AI-011,2025-11,compute,Infrastructure,14778.33
AI-011,2025-12,compute,Infrastructure,10049.26
AI-011,2026-01,compute,Infrastructure,10049.26
AI-011,2026-02,compute,Infrastructure,10049.26
AI-011,2026-03,compute,Infrastructure,10049.26
AI-011,2026-04,compute,Infrastructure,10049.26
AI-011,2026-05,compute,Infrastructure,10049.26
AI-011,2026-06,compute,Infrastructure,10049.26
AI-011,2026-07,compute,Infrastructure,10049.26
AI-011,2026-08,compute,Infrastructure,10049.26
AI-011,2025-10,storage,Infrastructure,12931.03
AI-011,2025-11,storage,Infrastructure,12931.03
AI-011,2025-12,storage,Infrastructure,8793.1
AI-011,2026-01,storage,Infrastructure,8793.1
AI-011,2026-02,storage,Infrastructure,8793.1
AI-011,2026-03,storage,Infrastructure,8793.1
AI-011,2026-04,storage,Infrastructure,8793.1
AI-011,2026-05,storage,Infrastructure,8793.1
AI-011,2026-06,storage,Infrastructure,8793.1
AI-011,2026-07,storage,Infrastructure,8793.1
AI-011,2026-08,storage,Infrastructure,8793.1
AI-011,2025-10,networking,Infrastructure,7389.16
AI-011,2025-11,networking,Infrastructure,7389.16
AI-011,2025-12,networking,Infrastructure,5024.63
AI-011,2026-01,networking,Infrastructure,5024.63
AI-011,2026-02,networking,Infrastructure,5024.63
AI-011,2026-03,networking,Infrastructure,5024.63
AI-011,2026-04,networking,Infrastructure,5024.63
AI-011,2026-05,networking,Infrastructure,5024.63
AI-011,2026-06,networking,Infrastructure,5024.63
AI-011,2026-07,networking,Infrastructure,5024.63
AI-011,2026-08,networking,Infrastructure,5024.63
AI-011,2025-10,software,Software,18472.91
AI-011,2025-11,software,Software,18472.91
AI-011,2025-12,software,Software,12561.58
AI-011,2026-01,software,Software,12561.58
AI-011,2026-02,software,Software,12561.58
AI-011,2026-03,software,Software,12561.58
AI-011,2026-04,software,Software,12561.58
AI-011,2026-05,software,Software,12561.58
AI-011,2026-06,software,Software,12561.58
AI-011,2026-07,software,Software,12561.58
AI-011,2026-08,software,Software,12561.58
AI-011,2025-10,saas,Software,3694.58
AI-011,2025-11,saas,Software,3694.58
AI-011,2025-12,saas,Software,2512.32
AI-011,2026-01,saas,Software,2512.32
AI-011,2026-02,saas,Software,2512.32
AI-011,2026-03,saas,Software,2512.32
AI-011,2026-04,saas,Software,2512.32
AI-011,2026-05,saas,Software,2512.32
AI-011,2026-06,saas,Software,2512.32
AI-011,2026-07,saas,Software,2512.32
AI-011,2026-08,saas,Software,2512.32
AI-011,2025-10,cloud,Cloud,3694.58
AI-011,2025-11,cloud,Cloud,3694.58
AI-011,2025-12,cloud,Cloud,2512.32
AI-011,2026-01,cloud,Cloud,2512.32
AI-011,2026-02,cloud,Cloud,2512.32
AI-011,2026-03,cloud,Cloud,2512.32
AI-011,2026-04,cloud,Cloud,2512.32
AI-011,2026-05,cloud,Cloud,2512.32
AI-011,2026-06,cloud,Cloud,2512.32
AI-011,2026-07,cloud,Cloud,2512.32
AI-011,2026-08,cloud,Cloud,2512.32
AI-011,2025-10,vendors,Services,9236.45
AI-011,2025-11,vendors,Services,9236.45
AI-011,2025-12,vendors,Services,6280.79
AI-011,2026-01,vendors,Services,6280.79
AI-011,2026-02,vendors,Services,6280.79
AI-011,2026-03,vendors,Services,6280.79
AI-011,2026-04,vendors,Services,6280.79
AI-011,2026-05,vendors,Services,6280.79
AI-011,2026-06,vendors,Services,6280.79
AI-011,2026-07,vendors,Services,6280.79
AI-011,2026-08,vendors,Services,6280.79
AI-011,2025-10,consulting,Services,18472.91
AI-011,2025-11,consulting,Services,18472.91
AI-011,2025-12,consulting,Services,12561.58
AI-011,2026-01,consulting,Services,12561.58
AI-011,2026-02,consulting,Services,12561.58
AI-011,2026-03,consulting,Services,12561.58
AI-011,2026-04,consulting,Services,12561.58
AI-011,2026-05,consulting,Services,12561.58
AI-011,2026-06,consulting,Services,12561.58
AI-011,2026-07,consulting,Services,12561.58
AI-011,2026-08,consulting,Services,12561.58
AI-011,2025-10,employees,People,40640.39
AI-011,2025-11,employees,People,40640.39
AI-011,2025-12,employees,People,27635.47
AI-011,2026-01,employees,People,27635.47
AI-011,2026-02,employees,People,27635.47
AI-011,2026-03,employees,People,27635.47
AI-011,2026-04,employees,People,27635.47
AI-011,2026-05,employees,People,27635.47
AI-011,2026-06,employees,People,27635.47
AI-011,2026-07,employees,People,27635.47
AI-011,2026-08,employees,People,27635.47
AI-011,2025-10,training,People,5541.87
AI-011,2025-11,training,People,5541.87
AI-011,2025-12,training,People,3768.47
AI-011,2026-01,training,People,3768.47
AI-011,2026-02,training,People,3768.47
AI-011,2026-03,training,People,3768.47
AI-011,2026-04,training,People,3768.47
AI-011,2026-05,training,People,3768.47
AI-011,2026-06,training,People,3768.47
AI-011,2026-07,training,People,3768.47
AI-011,2026-08,training,People,3768.47
AI-011,2025-10,data,Other,9236.45
AI-011,2025-11,data,Other,9236.45
AI-011,2025-12,data,Other,6280.79
AI-011,2026-01,data,Other,6280.79
AI-011,2026-02,data,Other,6280.79
AI-011,2026-03,data,Other,6280.79
AI-011,2026-04,data,Other,6280.79
AI-011,2026-05,data,Other,6280.79
AI-011,2026-06,data,Other,6280.79
AI-011,2026-07,data,Other,6280.79
AI-011,2026-08,data,Other,6280.79
AI-012,2025-09,gpu,Infrastructure,32727.27
AI-012,2025-10,gpu,Infrastructure,32727.27
AI-012,2025-11,gpu,Infrastructure,22254.55
AI-012,2025-12,gpu,Infrastructure,22254.55
AI-012,2026-01,gpu,Infrastructure,22254.55
AI-012,2026-02,gpu,Infrastructure,22254.55
AI-012,2026-03,gpu,Infrastructure,22254.55
AI-012,2026-04,gpu,Infrastructure,22254.55
AI-012,2026-05,gpu,Infrastructure,22254.55
AI-012,2026-06,gpu,Infrastructure,22254.55
AI-012,2026-07,gpu,Infrastructure,22254.55
AI-012,2026-08,gpu,Infrastructure,22254.55
AI-012,2025-09,compute,Infrastructure,13636.36
AI-012,2025-10,compute,Infrastructure,13636.36
AI-012,2025-11,compute,Infrastructure,9272.73
AI-012,2025-12,compute,Infrastructure,9272.73
AI-012,2026-01,compute,Infrastructure,9272.73
AI-012,2026-02,compute,Infrastructure,9272.73
AI-012,2026-03,compute,Infrastructure,9272.73
AI-012,2026-04,compute,Infrastructure,9272.73
AI-012,2026-05,compute,Infrastructure,9272.73
AI-012,2026-06,compute,Infrastructure,9272.73
AI-012,2026-07,compute,Infrastructure,9272.73
AI-012,2026-08,compute,Infrastructure,9272.73
AI-012,2025-09,storage,Infrastructure,13636.36
AI-012,2025-10,storage,Infrastructure,13636.36
AI-012,2025-11,storage,Infrastructure,9272.73
AI-012,2025-12,storage,Infrastructure,9272.73
AI-012,2026-01,storage,Infrastructure,9272.73
AI-012,2026-02,storage,Infrastructure,9272.73
AI-012,2026-03,storage,Infrastructure,9272.73
AI-012,2026-04,storage,Infrastructure,9272.73
AI-012,2026-05,storage,Infrastructure,9272.73
AI-012,2026-06,storage,Infrastructure,9272.73
AI-012,2026-07,storage,Infrastructure,9272.73
AI-012,2026-08,storage,Infrastructure,9272.73
AI-012,2025-09,networking,Infrastructure,8181.82
AI-012,2025-10,networking,Infrastructure,8181.82
AI-012,2025-11,networking,Infrastructure,5563.64
AI-012,2025-12,networking,Infrastructure,5563.64
AI-012,2026-01,networking,Infrastructure,5563.64
AI-012,2026-02,networking,Infrastructure,5563.64
AI-012,2026-03,networking,Infrastructure,5563.64
AI-012,2026-04,networking,Infrastructure,5563.64
AI-012,2026-05,networking,Infrastructure,5563.64
AI-012,2026-06,networking,Infrastructure,5563.64
AI-012,2026-07,networking,Infrastructure,5563.64
AI-012,2026-08,networking,Infrastructure,5563.64
AI-012,2025-09,software,Software,21818.18
AI-012,2025-10,software,Software,21818.18
AI-012,2025-11,software,Software,14836.36
AI-012,2025-12,software,Software,14836.36
AI-012,2026-01,software,Software,14836.36
AI-012,2026-02,software,Software,14836.36
AI-012,2026-03,software,Software,14836.36
AI-012,2026-04,software,Software,14836.36
AI-012,2026-05,software,Software,14836.36
AI-012,2026-06,software,Software,14836.36
AI-012,2026-07,software,Software,14836.36
AI-012,2026-08,software,Software,14836.36
AI-012,2025-09,saas,Software,19090.91
AI-012,2025-10,saas,Software,19090.91
AI-012,2025-11,saas,Software,12981.82
AI-012,2025-12,saas,Software,12981.82
AI-012,2026-01,saas,Software,12981.82
AI-012,2026-02,saas,Software,12981.82
AI-012,2026-03,saas,Software,12981.82
AI-012,2026-04,saas,Software,12981.82
AI-012,2026-05,saas,Software,12981.82
AI-012,2026-06,saas,Software,12981.82
AI-012,2026-07,saas,Software,12981.82
AI-012,2026-08,saas,Software,12981.82
AI-012,2025-09,cloud,Cloud,43636.36
AI-012,2025-10,cloud,Cloud,43636.36
AI-012,2025-11,cloud,Cloud,29672.73
AI-012,2025-12,cloud,Cloud,29672.73
AI-012,2026-01,cloud,Cloud,29672.73
AI-012,2026-02,cloud,Cloud,29672.73
AI-012,2026-03,cloud,Cloud,29672.73
AI-012,2026-04,cloud,Cloud,29672.73
AI-012,2026-05,cloud,Cloud,29672.73
AI-012,2026-06,cloud,Cloud,29672.73
AI-012,2026-07,cloud,Cloud,29672.73
AI-012,2026-08,cloud,Cloud,29672.73
AI-012,2025-09,vendors,Services,10909.09
AI-012,2025-10,vendors,Services,10909.09
AI-012,2025-11,vendors,Services,7418.18
AI-012,2025-12,vendors,Services,7418.18
AI-012,2026-01,vendors,Services,7418.18
AI-012,2026-02,vendors,Services,7418.18
AI-012,2026-03,vendors,Services,7418.18
AI-012,2026-04,vendors,Services,7418.18
AI-012,2026-05,vendors,Services,7418.18
AI-012,2026-06,vendors,Services,7418.18
AI-012,2026-07,vendors,Services,7418.18
AI-012,2026-08,vendors,Services,7418.18
AI-012,2025-09,consulting,Services,21818.18
AI-012,2025-10,consulting,Services,21818.18
AI-012,2025-11,consulting,Services,14836.36
AI-012,2025-12,consulting,Services,14836.36
AI-012,2026-01,consulting,Services,14836.36
AI-012,2026-02,consulting,Services,14836.36
AI-012,2026-03,consulting,Services,14836.36
AI-012,2026-04,consulting,Services,14836.36
AI-012,2026-05,consulting,Services,14836.36
AI-012,2026-06,consulting,Services,14836.36
AI-012,2026-07,consulting,Services,14836.36
AI-012,2026-08,consulting,Services,14836.36
AI-012,2025-09,employees,People,65454.55
AI-012,2025-10,employees,People,65454.55
AI-012,2025-11,employees,People,44509.09
AI-012,2025-12,employees,People,44509.09
AI-012,2026-01,employees,People,44509.09
AI-012,2026-02,employees,People,44509.09
AI-012,2026-03,employees,People,44509.09
AI-012,2026-04,employees,People,44509.09
AI-012,2026-05,employees,People,44509.09
AI-012,2026-06,employees,People,44509.09
AI-012,2026-07,employees,People,44509.09
AI-012,2026-08,employees,People,44509.09
AI-012,2025-09,training,People,8181.82
AI-012,2025-10,training,People,8181.82
AI-012,2025-11,training,People,5563.64
AI-012,2025-12,training,People,5563.64
AI-012,2026-01,training,People,5563.64
AI-012,2026-02,training,People,5563.64
AI-012,2026-03,training,People,5563.64
AI-012,2026-04,training,People,5563.64
AI-012,2026-05,training,People,5563.64
AI-012,2026-06,training,People,5563.64
AI-012,2026-07,training,People,5563.64
AI-012,2026-08,training,People,5563.64
AI-012,2025-09,data,Other,13636.36
AI-012,2025-10,data,Other,13636.36
AI-012,2025-11,data,Other,9272.73
AI-012,2025-12,data,Other,9272.73
AI-012,2026-01,data,Other,9272.73
AI-012,2026-02,data,Other,9272.73
AI-012,2026-03,data,Other,9272.73
AI-012,2026-04,data,Other,9272.73
AI-012,2026-05,data,Other,9272.73
AI-012,2026-06,data,Other,9272.73
AI-012,2026-07,data,Other,9272.73
AI-012,2026-08,data,Other,9272.73
